ID,Symbol,baseMean,log2FoldChange,padj,type
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nxph3,72.662,1.951,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnb2,685.003,0.946,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dnahc8,146.66,-1.631,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eppk1,94.963,-1.994,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2900056M20Rik,665.936,-0.801,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kifc2,349.015,-0.906,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Il20rb,283.141,1.162,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm996,493.386,-0.793,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Samd9l,7475.608,-0.813,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lekr1,168.079,-1.256,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Flt1,459.453,-1.135,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppp1r9a,455.664,-0.998,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tmem14a,314.896,-1.06,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,D330023K18Rik,230.26,1.015,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rfx1,1092.777,-0.689,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tubb2b,1007.435,0.744,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc158,118.17,-1.51,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ydjc,345.568,-1.008,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adat1,301.061,-1.07,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp296,109.875,-1.395,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppih,696.966,0.689,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abcb6,690.202,0.613,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cxcl16,1079.229,-0.639,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Reps2,690.687,-0.868,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Glt8d2,635.271,-0.685,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kptn,574.023,-0.767,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm13476,440.173,-0.829,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Oscp1,924.992,0.611,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prss36,539.147,-0.705,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Taf1a,879.162,-0.608,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam96b,1363.031,-0.598,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1600020E01Rik,358.549,0.997,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccnb1,1021.451,0.886,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dph5,707.757,0.709,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zufsp,674.387,-0.623,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ercc8,426.768,0.79,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kif20a,1638.62,0.623,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1810053B23Rik,49.754,-2.311,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pik3r5,451.739,-0.764,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ufsp1,429.272,0.79,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdc20,981.286,0.723,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dnajc28,437.581,-0.83,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kif22,552.895,0.966,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp719,1203.663,-0.648,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Caprin2,680.263,-0.706,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,H2-Q4,10272.552,0.689,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ankrd13d,567.46,-0.659,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pcyox1l,396.397,-0.962,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sobp,720.499,0.738,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ccdc111,819.145,-0.727,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcna6,201.958,-1.204,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Il15,350.829,-0.935,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5031425E22Rik,760.191,0.593,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zscan22,749.411,-0.65,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm5918,443.865,-0.927,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pde5a,414.79,-1.139,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prosapip1,1106.8,-0.598,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,A830080D01Rik,699.032,-0.802,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam161b,228.008,-1.247,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ucp2,2155.653,0.983,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ralgps1,126.609,-1.543,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ehhadh,1071.192,0.605,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lpar2,512.683,0.642,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm5617,1121.296,0.641,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm16039,933.784,-0.62,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trpm2,21.403,-2.87,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rhof,309.351,-1.033,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2410018L13Rik,517.787,0.781,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Letm2,399.263,-0.907,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Timp4,581.774,-0.784,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tsga10,244.07,-0.994,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prss53,97.081,-1.879,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc2a4rg-ps,40.464,-2.432,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pgbd1,162.198,-1.279,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vash1,40.552,-2.496,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pgm2l1,383.701,-0.781,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mlph,175.462,-1.292,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ocel1,408.224,-0.844,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Acot4,195.61,1.173,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prdm15,608.063,-0.678,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4931428F04Rik,485.262,-0.721,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc22a4,1037.499,0.63,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Scly,750.54,-0.597,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rab40b,564.877,-0.865,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Plcxd1,159.599,-1.436,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,3010026O09Rik,452.896,0.855,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gnaz,42.971,-2.459,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pank1,366.811,-0.803,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gbp7,3833.153,-0.849,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,D230037D09Rik,709.314,0.764,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apol8,55.714,-2.054,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Adamts12,1009.24,-0.603,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wisp1,568.44,-0.773,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4931414P19Rik,613.457,-0.645,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fgf10,664.284,-0.932,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lrp11,1088.149,-0.665,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Uxt,803.886,0.613,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Olfr920,75.991,2.083,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dqx1,96.398,-1.472,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cep290,812.427,-0.784,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Angptl6,152.628,-1.338,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hexim2,594.344,0.711,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ormdl2,942.927,-0.68,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp493,121.906,-1.539,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wdr96,41.142,2.345,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Piga,667.567,-0.696,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cd83,34.662,-2.36,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rhbdl3,177.772,-1.088,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prlr,529.654,-0.95,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm8300,60.307,-1.839,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aldoc,1135.932,-0.779,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2310061J03Rik,832.991,0.64,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kif26b,212.455,-1.299,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930473A06Rik,198.795,-1.251,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,A630066F11Rik,257.406,1.112,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abcc3,647.967,-0.616,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Endou,345.243,0.8,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tprg,134.085,-1.357,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Timm10,578.883,0.645,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2600006L11Rik,35.024,2.397,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2810408A11Rik,182.359,1.083,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pabpc1l,57.746,1.949,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Stc1,2584.536,-0.619,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Slc1a2,532.458,-0.748,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam78b,118.962,-1.722,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2610044O15Rik,700.349,0.651,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ldhd,1365.305,-0.618,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp759,482.673,-0.728,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Emx2os,527.025,-0.766,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gjb4,184.828,-1.174,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trim30a,3425.685,-0.941,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pacrgl,690.081,0.61,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mettl15,450.461,-0.693,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cntfr,80.245,-1.688,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Agphd1,532.411,-0.615,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Crispld1,1429.99,-0.675,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700001G11Rik,33.247,-2.605,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nos1ap,223.145,-1.023,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Necab3,108.955,-1.345,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,AW551984,150.639,1.807,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cth,404.275,-0.975,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700030J22Rik,84.72,-1.662,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Serpina3h,188.45,-1.348,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Agbl5,805.075,-0.59,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,H2-T24,43.986,-2.06,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mall,70.537,-1.678,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mgat4a,692.792,-0.653,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Carf,503.987,-0.662,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dmxl2,426.657,-0.74,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fv1,315.053,-1.106,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4931440P22Rik,69.589,1.673,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppm1k,485.873,-0.791,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ubn2,2552.423,-0.645,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nme3,385.513,-0.828,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Il13ra2,567.292,-1.499,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cstad,286.238,-0.916,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eml6,918.885,-0.647,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eno3,479.941,0.695,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rbl1,923.962,-0.626,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Synpo2,118.591,-1.35,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dnm3os,1351.063,-0.686,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pax9,723.765,-0.645,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dhh,162.519,-1.125,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2300009A05Rik,472.893,0.791,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Asb2,275.813,0.959,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hmgcll1,131.275,-1.414,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9230110C19Rik,516.707,-0.614,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Srd5a1,166.667,-1.302,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hspa12b,477.394,-0.716,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trerf1,794.658,-0.651,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Proca1,235.3,-0.89,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apba1,141.735,-1.456,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Xpnpep2,323.69,-1.225,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930570G19Rik,71.548,1.784,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcnf1,796.827,-0.698,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Txlnb,198.053,-1.174,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gdpd2,881.578,-0.72,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Igsf9b,100.057,-1.538,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gbp8,63.056,-1.844,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Abca6,312.77,1.074,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mblac2,500.035,-0.687,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dsn1,486.669,0.687,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pla2g4b,159.811,-1.404,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prdm10,306.672,-0.881,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Acacb,896.518,-0.714,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfat,364.904,-0.802,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ifi47,1177.565,-0.779,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Syn2,238.849,-0.976,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pde2a,191.525,-1.004,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Shank1,249.841,-1.185,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdk6,302.178,-0.988,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gjb3,129.407,-1.402,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Aldh1a1,31798.521,0.597,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Trim46,676.526,-0.652,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nat14,619.547,-0.671,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4921517L17Rik,205.02,-0.923,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gls2,82.416,-2.014,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mettl8,411.132,-0.714,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fam173b,576.996,-0.621,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prkcc,149.712,1.514,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sult4a1,65.27,-1.892,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tnfrsf9,8164.32,-0.708,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700009P17Rik,261.064,-0.923,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Apol9a,937.791,-0.699,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfp692,447.181,-0.937,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Flt4,196.342,-1.008,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zfhx2,162.305,-1.705,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Shc4,323.454,-0.911,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rgag1,44.205,1.889,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rfc4,596.431,0.605,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm4285,167.317,1.15,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lyrm7,320.171,-0.884,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prss12,692.287,0.616,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Poc1a,378.336,0.87,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rtn4ip1,695.17,-0.636,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mcts2,461.313,0.793,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2610015P09Rik,640.495,-0.637,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700056E22Rik,120.238,1.267,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Lsm5,510.665,0.77,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Prrt2,767.668,-0.635,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm4841,501.794,-0.865,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nfasc,566.776,-1.001,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,G630090E17Rik,140.684,-1.254,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Hist2h3c2,41.84,-2.237,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Jazf1,464.721,-0.717,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Wdr62,410.431,0.855,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Fcgr2b,128.97,-1.265,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ablim1,972.06,-0.601,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Srsf12,114.228,-1.303,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,9430015G10Rik,625.349,0.666,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm6936,25.6,-2.221,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sytl4,178.243,-0.968,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Vmn2r29,142.623,-1.164,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Miip,1030.699,0.621,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Myh7b,67.303,-2.153,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Nudt1,416.3,-0.686,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Plk1,608.873,0.723,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Kcne4,520.556,-0.773,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ifih1,4091.811,-0.719,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4930414L22Rik,293.946,0.795,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gpr88,546.119,-1.319,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Map3k13,125.983,-1.144,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mtrf1l,403.685,-0.776,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,1700012B15Rik,399.345,0.672,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sp110,611.909,-0.963,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Tnfsf9,368.72,-0.822,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Pkd2l2,84.654,-1.637,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Zc3h12d,339.931,-0.764,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ppara,106.58,-1.517,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Noxo1,477.162,-0.817,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ermap,35.251,2.166,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Eaf2,145.697,1.336,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Mill2,692.78,-0.67,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,4732491K20Rik,151.475,1.21,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,5033411D12Rik,417.369,-0.909,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Npas2,171.952,-1.259,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,2310009A05Rik,362.288,-0.903,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Csmd1,396.109,-0.779,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cdkl2,491.473,-0.711,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Snx32,756.001,-0.7,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Asf1b,322.244,1.089,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dph1,643.555,0.647,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gck,64.639,-1.752,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Dgke,907.666,0.596,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Sned1,14177.809,-0.862,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,E230016M11Rik,48.359,1.937,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Cacna1b,133.465,-1.666,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Irgm2,5939.303,-0.672,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Gm11974,570.821,0.622,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rgs10,429.258,-0.731,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Ramp3,407.305,1.014,0,RNA
MacLab_RNAseq_mouse_invitro_cold_one_vs_zero,Rwdd3,522.735,0.736,0,RNA
